,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,title,inq_last_6mths,revol_bal,total_pymnt,total_rec_late_fee,last_pymnt_amnt,acc_open_past_24mths,delinq_amnt,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,total_il_high_credit_limit,loan_condition
202974,6025, 36 months,13.56,204.64,C,C1,< 1 year,RENT,15000.0,Debt consolidation,0.0,3209,200.1,15.0,204.64,6.0,0.0,0.0,10723.0,3718.0,1500.0,1423.0,1423.0,0
202997,35000, 60 months,22.35,973.64,D,D5,10+ years,MORTGAGE,115000.0,Debt consolidation,2.0,20392,2877.46,48.68,973.64,8.0,0.0,0.0,284091.0,101453.0,17200.0,102589.0,102589.0,0
203017,25000, 36 months,10.08,807.62,B,B1,1 year,RENT,120000.0,Debt consolidation,0.0,35572,3216.48,0.0,807.62,5.0,0.0,0.0,286370.0,67281.0,44000.0,42370.0,42370.0,0
203018,5600, 36 months,17.97,202.37,D,D1,10+ years,MORTGAGE,58000.0,Debt consolidation,0.0,18590,582.37,0.0,202.37,3.0,0.0,0.0,188383.0,19553.0,18600.0,11983.0,11983.0,0
203026,15200, 36 months,30.17,646.69,F,F3,< 1 year,RENT,40000.0,Business,0.0,11258,3207.97,0.0,646.69,1.0,0.0,0.0,29500.0,20198.0,9000.0,9300.0,9300.0,0
203029,4800, 36 months,15.02,166.45,C,C3,10+ years,MORTGAGE,65000.0,Debt consolidation,0.0,4510,328.89,0.0,166.45,3.0,0.0,0.0,96153.0,20013.0,0.0,24153.0,24153.0,0
203047,7500, 36 months,16.91,267.06,C,C5,10+ years,RENT,68000.0,Other,0.0,43930,794.13,0.0,267.06,9.0,0.0,0.0,93800.0,65998.0,63400.0,24500.0,24500.0,0
203096,9600, 36 months,13.56,326.06,C,C1,1 year,OWN,90000.0,Debt consolidation,1.0,6833,1652.0,0.0,326.06,4.0,0.0,0.0,89244.0,55729.0,1000.0,80994.0,80994.0,0
203098,23000, 36 months,12.73,771.98,B,B5,6 years,OWN,120000.0,Credit card refinancing,0.0,65258,1511.43,0.0,771.98,6.0,0.0,0.0,481363.0,154828.0,69900.0,100463.0,100463.0,0
203146,15000, 60 months,22.35,417.28,D,D5,< 1 year,RENT,36000.0,Debt consolidation,0.0,5160,2142.48,0.0,417.28,1.0,0.0,0.0,18148.0,11785.0,6100.0,10048.0,10048.0,0
203161,3000, 36 months,7.21,92.92,A,A3,< 1 year,RENT,55000.0,Medical expenses,0.0,5280,370.48,0.0,92.92,1.0,0.0,0.0,48850.0,11165.0,38000.0,8850.0,8850.0,0
203218,18000, 60 months,27.27,552.55,E,E5,nan,MORTGAGE,41000.0,Debt consolidation,3.0,1010,1630.38,0.0,552.55,14.0,0.0,0.0,185455.0,14958.0,1500.0,13860.0,13860.0,0
203378,6000, 36 months,24.37,236.57,E,E2,10+ years,MORTGAGE,58000.0,Debt consolidation,1.0,7640,1166.6,0.0,236.57,6.0,0.0,0.0,42776.0,34592.0,6100.0,31676.0,31676.0,0
203435,35000, 36 months,11.55,1155.0,B,B4,1 year,RENT,60048.0,Debt consolidation,1.0,571,4620.0,0.0,1155.0,4.0,0.0,0.0,28829.0,16255.0,4300.0,24529.0,24529.0,0
203445,30000, 36 months,22.35,1151.16,D,D5,9 years,RENT,150000.0,Debt consolidation,1.0,10064,5776.11,57.56,1151.16,2.0,0.0,0.0,90078.0,57016.0,4000.0,60000.0,60000.0,0
203462,10000, 36 months,26.31,404.56,E,E4,7 years,MORTGAGE,60000.0,Debt consolidation,2.0,25791,0.0,0.0,0.0,10.0,0.0,0.0,212027.0,56505.0,26600.0,42622.0,42622.0,0
203502,33000, 60 months,11.55,726.59,B,B4,2 years,RENT,60000.0,Debt consolidation,0.0,6314,2158.59,0.0,726.59,2.0,0.0,0.0,79420.0,33340.0,38300.0,39320.0,39320.0,0
203520,17000, 36 months,12.73,570.59,B,B5,6 years,RENT,44000.0,Debt consolidation,0.0,12458,2324.45,0.0,570.59,4.0,0.0,0.0,53498.0,33353.0,14200.0,38298.0,38298.0,0
203599,8400, 36 months,15.02,291.28,C,C3,1 year,RENT,37296.0,Credit card refinancing,1.0,3865,300.0,0.0,300.0,2.0,0.0,0.0,27063.0,15195.0,15200.0,11863.0,11863.0,0
203612,12000, 36 months,16.91,427.3,C,C5,< 1 year,MORTGAGE,142000.0,Debt consolidation,0.0,47550,2063.22,0.0,427.3,6.0,0.0,0.0,454288.0,143673.0,48800.0,131388.0,131388.0,0
203692,9600, 36 months,15.02,332.89,C,C3,< 1 year,RENT,55000.0,Moving and relocation,0.0,7690,990.66,0.0,332.89,2.0,0.0,0.0,22308.0,15514.0,10100.0,12208.0,12208.0,0
203694,4500, 36 months,25.34,179.73,E,E3,< 1 year,OWN,80000.0,Debt consolidation,2.0,2582,0.0,0.0,0.0,2.0,0.0,0.0,3500.0,2582.0,3500.0,0.0,0.0,0
203701,4900, 36 months,10.47,159.2,B,B2,6 years,RENT,11000.0,Debt consolidation,0.0,0,474.75,0.0,159.2,1.0,0.0,0.0,28365.0,11227.0,0.0,28365.0,28365.0,0
203785,10000, 36 months,7.84,312.63,A,A4,4 years,RENT,38000.0,Credit card refinancing,1.0,4200,1246.16,0.0,312.63,7.0,0.0,0.0,37100.0,4200.0,32500.0,0.0,0.0,0
203794,22400, 60 months,18.94,580.33,D,D2,10+ years,RENT,95000.0,Credit card refinancing,2.0,20629,2297.75,0.0,580.33,5.0,0.0,0.0,109730.0,98819.0,21500.0,85730.0,85730.0,0
203819,20000, 36 months,6.11,609.44,A,A1,3 years,RENT,60000.0,Credit card refinancing,0.0,30375,1821.53,0.0,609.44,0.0,0.0,0.0,102800.0,34710.0,78300.0,16000.0,16000.0,0
203877,35000, 36 months,14.47,1204.23,C,C2,8 years,MORTGAGE,200000.0,Debt consolidation,1.0,19317,5993.01,0.0,1204.23,6.0,0.0,0.0,191868.0,66489.0,13500.0,63168.0,63168.0,0
203895,10000, 36 months,16.91,356.08,C,C5,4 years,MORTGAGE,85000.0,Debt consolidation,1.0,1063,702.77,0.0,356.08,5.0,0.0,0.0,15300.0,14966.0,4600.0,9500.0,9500.0,0
203963,15000, 60 months,22.35,417.28,D,D5,10+ years,RENT,70000.0,Debt consolidation,0.0,5263,2067.78,0.0,417.28,10.0,0.0,0.0,68407.0,48100.0,6400.0,55707.0,55707.0,0
204022,15000, 36 months,7.21,464.6,A,A3,2 years,RENT,80000.0,Debt consolidation,0.0,11213,923.19,0.0,464.6,2.0,0.0,0.0,64900.0,23039.0,33100.0,16000.0,16000.0,0
204027,25000, 36 months,10.08,807.62,B,B1,6 years,RENT,96000.0,Debt consolidation,0.0,7012,3286.48,0.0,807.62,6.0,0.0,0.0,157546.0,72027.0,29200.0,102746.0,102746.0,0
204080,10000, 36 months,16.14,352.27,C,C4,1 year,RENT,82000.0,Debt consolidation,0.0,5144,1047.84,0.0,352.27,2.0,0.0,0.0,67484.0,30821.0,22500.0,43494.0,43494.0,0
204084,7200, 36 months,11.55,237.6,B,B4,2 years,MORTGAGE,89000.0,Debt consolidation,0.0,26367,470.58,0.0,237.6,3.0,0.0,0.0,102997.0,58668.0,25600.0,59697.0,59697.0,0
204121,21000, 36 months,19.92,779.58,D,D3,3 years,OWN,90000.0,Credit card refinancing,1.0,1325,2315.5,0.0,779.58,7.0,0.0,0.0,92974.0,72970.0,9800.0,73374.0,73374.0,0
204123,8500, 36 months,24.37,335.14,E,E2,5 years,RENT,50000.0,Debt consolidation,0.0,6773,1761.51,16.76,335.14,1.0,0.0,0.0,7550.0,6773.0,7550.0,0.0,0.0,0
204129,30900, 60 months,22.35,859.59,D,D5,10+ years,MORTGAGE,102000.0,Debt consolidation,1.0,17539,3399.99,0.0,859.59,6.0,0.0,0.0,632267.0,135092.0,6600.0,150367.0,150367.0,0
204178,30000, 36 months,17.97,1084.13,D,D1,5 years,RENT,180000.0,Debt consolidation,1.0,101865,5390.7,0.0,1084.13,2.0,0.0,0.0,413426.0,387787.0,95500.0,255376.0,255376.0,0
204314,20000, 36 months,14.47,688.13,C,C2,10+ years,RENT,70692.0,Debt consolidation,1.0,14394,3534.18,0.0,797.74,4.0,0.0,0.0,61258.0,40426.0,26700.0,34558.0,34558.0,0
204382,16200, 60 months,30.89,533.02,G,G3,1 year,MORTGAGE,48000.0,Credit card refinancing,0.0,17718,2637.3,0.0,533.02,5.0,0.0,0.0,150950.0,57369.0,14350.0,46268.0,46268.0,0
204386,5000, 36 months,16.14,176.14,C,C4,nan,RENT,120000.0,Debt consolidation,1.0,7035,347.8,0.0,176.14,10.0,0.0,0.0,11900.0,7035.0,7000.0,0.0,0.0,0
204403,30000, 60 months,25.34,886.53,E,E3,10+ years,RENT,79000.0,Debt consolidation,0.0,30670,844.3,0.0,886.53,2.0,0.0,0.0,122721.0,53468.0,77600.0,40000.0,40000.0,0
204569,12800, 36 months,16.91,455.79,C,C5,3 years,RENT,33000.0,Debt consolidation,1.0,13245,1811.14,0.0,455.79,9.0,0.0,0.0,89799.0,62214.0,23100.0,55799.0,55799.0,0
204593,7000, 36 months,8.46,220.85,A,A5,10+ years,RENT,76000.0,Business,0.0,11903,1123.2,0.0,243.09,3.0,0.0,0.0,46439.0,24111.0,13200.0,19439.0,19439.0,0
204764,17400, 60 months,30.65,569.92,F,F4,8 years,MORTGAGE,55000.0,Debt consolidation,0.0,13479,2834.46,0.0,569.92,3.0,0.0,0.0,226539.0,113085.0,16600.0,117425.0,117425.0,0
204881,15000, 60 months,13.56,345.62,C,C1,10+ years,RENT,34000.0,Credit card refinancing,0.0,3486,1716.8,0.0,345.62,1.0,0.0,0.0,21692.0,15057.0,6000.0,15692.0,15692.0,0
204886,8500, 36 months,7.21,263.28,A,A3,3 years,RENT,59000.0,Credit card refinancing,0.0,11547,1640.82,15.0,285.38,0.0,0.0,0.0,23088.0,19355.0,6700.0,9488.0,9488.0,0
204890,25000, 60 months,29.69,804.09,F,F2,5 years,RENT,125000.0,Other,1.0,394,3175.12,0.0,804.09,2.0,0.0,0.0,46300.0,394.0,36200.0,0.0,0.0,0
204920,30125, 60 months,28.72,951.1,F,F1,nan,OWN,1100.0,Credit card refinancing,1.0,7830,4899.7,0.0,951.1,0.0,0.0,0.0,9300.0,7830.0,9300.0,0.0,0.0,0
204928,15000, 60 months,20.89,404.88,D,D4,10+ years,OWN,63000.0,Debt consolidation,0.0,11253,1197.23,0.0,404.88,10.0,0.0,0.0,32099.0,21425.0,9800.0,12299.0,12299.0,0
205001,7000, 36 months,12.73,234.95,B,B5,nan,MORTGAGE,0.0,Credit card refinancing,0.0,21334,1206.08,0.0,234.95,0.0,0.0,0.0,206844.0,21334.0,20600.0,0.0,0.0,0
205201,7000, 36 months,15.02,242.73,C,C3,nan,RENT,29744.96,Debt consolidation,0.0,4406,1222.81,15.0,485.46,7.0,0.0,0.0,11400.0,4406.0,9700.0,0.0,0.0,0
205214,35000, 60 months,14.47,822.95,C,C2,3 years,RENT,200000.0,Debt consolidation,2.0,15222,4192.56,0.0,105.95,4.0,0.0,0.0,90015.0,36102.0,34600.0,41000.0,41000.0,0
205270,6000, 36 months,18.94,219.76,D,D2,nan,RENT,38928.0,Debt consolidation,1.0,12261,872.73,0.0,219.76,4.0,0.0,0.0,44296.0,22184.0,27800.0,12000.0,12000.0,0
205278,25000, 60 months,26.31,753.11,E,E4,5 years,MORTGAGE,72000.0,Debt consolidation,0.0,4991,2222.79,0.0,753.11,3.0,0.0,0.0,337048.0,22073.0,3000.0,40922.0,40922.0,0
205299,35000, 60 months,17.97,888.2,D,D1,1 year,RENT,80000.0,Debt consolidation,2.0,24337,3744.99,0.0,0.01,7.0,0.0,0.0,126777.0,65086.0,29400.0,51177.0,51177.0,0
205343,2500, 36 months,14.47,86.02,C,C2,4 years,RENT,40000.0,Credit card refinancing,1.0,9276,264.9,0.0,86.02,8.0,0.0,0.0,23900.0,9276.0,13200.0,0.0,0.0,0
205380,4000, 36 months,14.47,137.63,C,C2,10+ years,RENT,60000.0,Debt consolidation,1.0,14523,697.22,0.0,137.63,7.0,0.0,0.0,92096.0,59774.0,12200.0,67896.0,67896.0,0
205461,12000, 36 months,22.35,460.47,D,D5,8 years,MORTGAGE,53000.0,Debt consolidation,0.0,7873,2333.49,46.04,943.96,2.0,0.0,0.0,208848.0,76377.0,11500.0,75548.0,75548.0,0
205476,16000, 60 months,19.92,423.2,D,D3,10+ years,MORTGAGE,56000.0,Debt consolidation,0.0,9859,1745.92,0.0,423.2,2.0,0.0,0.0,142537.0,47764.0,11900.0,41114.0,41114.0,0
205506,35000, 36 months,14.47,1204.23,C,C2,< 1 year,MORTGAGE,255000.0,Debt consolidation,0.0,69018,5922.67,0.0,1204.23,3.0,0.0,0.0,208000.0,69018.0,70000.0,0.0,0.0,0
205520,16000, 36 months,16.91,569.73,C,C5,nan,RENT,29820.0,Debt consolidation,0.0,14726,1756.59,28.49,100.0,1.0,0.0,0.0,138972.0,25580.0,16300.0,13372.0,13372.0,0
205530,10000, 36 months,11.06,327.68,B,B3,4 years,RENT,40000.0,Debt consolidation,0.0,195,0.0,0.0,0.0,2.0,0.0,0.0,1000.0,195.0,1000.0,0.0,0.0,0
205621,15000, 36 months,17.97,542.07,D,D1,< 1 year,RENT,90000.0,Credit card refinancing,0.0,13431,2153.3,0.0,542.07,2.0,0.0,0.0,67129.0,32709.0,16100.0,41769.0,41769.0,0
205650,20000, 36 months,18.94,732.52,D,D2,10+ years,RENT,52000.0,Debt consolidation,0.0,11050,711.48,0.0,732.52,5.0,0.0,0.0,69055.0,34407.0,10500.0,36055.0,36055.0,0
205728,10000, 36 months,19.92,371.23,D,D3,2 years,RENT,50000.0,Business,0.0,9622,731.39,0.0,371.23,1.0,0.0,0.0,62517.0,55965.0,11600.0,50917.0,50917.0,0
205777,40000, 60 months,12.73,904.61,B,B5,10+ years,RENT,68479.0,Debt consolidation,0.0,1217,2685.54,0.0,904.61,1.0,0.0,0.0,54437.0,27079.0,16700.0,36137.0,36137.0,0
205779,2000, 36 months,17.97,72.28,D,D1,3 years,OWN,31000.0,Credit card refinancing,1.0,3197,287.12,0.0,72.28,3.0,0.0,0.0,90522.0,88775.0,6000.0,84522.0,84522.0,0
205851,25000, 36 months,13.56,849.11,C,C1,10+ years,RENT,250000.0,Credit card refinancing,1.0,38998,4440.49,84.92,891.57,1.0,0.0,0.0,42931.0,40133.0,38925.0,4006.0,4006.0,0
205882,10000, 36 months,7.21,309.74,A,A3,1 year,RENT,52000.0,Credit card refinancing,0.0,9762,1544.69,0.0,309.74,2.0,0.0,0.0,35458.0,21367.0,12700.0,21958.0,21958.0,0
205908,25000, 60 months,12.73,565.38,B,B5,5 years,OWN,175000.0,Home buying,0.0,30290,547.7,0.0,565.38,5.0,0.0,0.0,606280.0,143408.0,50200.0,232337.0,232337.0,0
205915,21000, 36 months,16.91,747.77,C,C5,2 years,RENT,65000.0,Credit card refinancing,1.0,21116,13302.74,0.0,10247.77,1.0,0.0,0.0,122793.0,69112.0,47000.0,52200.0,52200.0,0
205932,7000, 36 months,11.55,231.0,B,B4,3 years,MORTGAGE,110000.0,Credit card refinancing,0.0,87205,517.51,15.0,20.0,2.0,0.0,0.0,292200.0,93743.0,107200.0,8400.0,8400.0,0
205957,35000, 60 months,20.89,944.71,D,D4,6 years,RENT,93000.0,Home improvement,0.0,3749,2793.51,0.0,944.71,6.0,0.0,0.0,54646.0,34853.0,7300.0,44446.0,44446.0,0
206143,17000, 36 months,19.92,631.09,D,D3,10+ years,OWN,110000.0,Credit card refinancing,1.0,10765,696.94,0.0,715.75,10.0,0.0,0.0,76091.0,66159.0,4800.0,59491.0,59491.0,0
206153,28000, 36 months,16.91,997.03,C,C5,2 years,RENT,59000.0,Debt consolidation,2.0,486,4958.85,0.0,997.03,3.0,0.0,0.0,6500.0,486.0,6500.0,0.0,0.0,0
206208,20000, 60 months,7.84,404.0,A,A4,4 years,MORTGAGE,100000.0,Debt consolidation,0.0,8149,1672.63,0.0,404.0,2.0,0.0,0.0,274546.0,52600.0,30900.0,53618.0,53618.0,0
206245,15000, 36 months,10.08,484.58,B,B1,nan,RENT,40000.0,Debt consolidation,0.0,16005,1445.34,0.0,484.58,3.0,0.0,0.0,57100.0,21462.0,28100.0,20000.0,20000.0,0
206266,8000, 36 months,19.92,296.99,D,D3,8 years,RENT,82365.0,Debt consolidation,0.0,9651,1476.1,0.0,296.99,2.0,0.0,0.0,190619.0,167523.0,7700.0,174219.0,174219.0,0
206437,20000, 60 months,16.91,496.09,C,C5,< 1 year,RENT,125000.0,Debt consolidation,2.0,17795,1469.48,0.0,496.09,4.0,0.0,0.0,66473.0,18532.0,12700.0,25773.0,25773.0,0
206494,28800, 60 months,16.91,714.37,C,C5,7 years,RENT,72500.0,Debt consolidation,0.0,40995,3666.55,0.0,714.37,9.0,0.0,0.0,187423.0,127171.0,78300.0,97823.0,97823.0,0
206574,15000, 36 months,10.08,484.58,B,B1,5 years,OWN,80000.0,Credit card refinancing,0.0,7204,960.76,0.0,484.58,6.0,0.0,0.0,131534.0,59715.0,6500.0,71171.0,71171.0,0
206603,32000, 60 months,7.84,646.4,A,A4,nan,OWN,170000.0,Debt consolidation,0.0,3538,1578.86,32.32,200.0,1.0,0.0,0.0,668854.0,64240.0,8500.0,50000.0,50000.0,0
206680,7200, 36 months,16.14,253.63,C,C4,< 1 year,RENT,24000.0,Debt consolidation,0.0,2188,754.43,0.0,253.63,3.0,0.0,0.0,9700.0,2188.0,3700.0,0.0,0.0,0
206713,10000, 36 months,14.47,344.07,C,C2,10+ years,MORTGAGE,75000.0,Debt consolidation,0.0,19604,1754.55,0.0,344.07,6.0,0.0,0.0,252407.0,41060.0,17800.0,21987.0,21987.0,0
206717,10000, 36 months,10.47,324.89,B,B2,< 1 year,OWN,48000.0,Credit card refinancing,1.0,19488,670.14,0.0,324.89,3.0,0.0,0.0,51415.0,29348.0,23400.0,13315.0,13315.0,0
206795,14400, 36 months,7.21,446.02,A,A3,3 years,MORTGAGE,150000.0,Medical expenses,1.0,7509,1778.31,0.0,446.02,7.0,0.0,0.0,528198.0,80544.0,57700.0,93648.0,93648.0,0
206854,6000, 36 months,14.47,206.44,C,C2,6 years,RENT,41000.0,Home buying,0.0,13935,408.06,0.0,206.44,4.0,0.0,0.0,24000.0,13935.0,24000.0,0.0,0.0,0
206861,14000, 36 months,22.35,537.21,D,D5,3 years,RENT,60000.0,Credit card refinancing,0.0,11730,1533.41,0.0,537.21,4.0,0.0,0.0,85360.0,64335.0,10500.0,48360.0,48360.0,0
206881,10000, 36 months,16.91,356.08,C,C5,5 years,RENT,100000.0,Debt consolidation,0.0,7495,1103.79,0.0,401.02,3.0,0.0,0.0,85276.0,73736.0,7700.0,70376.0,70376.0,0
206915,20000, 60 months,28.72,631.44,F,F1,nan,OWN,30000.0,Major purchase,0.0,6676,1862.41,0.0,631.44,1.0,0.0,0.0,23000.0,6676.0,20500.0,0.0,0.0,0
206918,25000, 60 months,29.69,804.09,F,F2,2 years,MORTGAGE,112500.0,Debt consolidation,0.0,49437,40.2,40.2,50.0,6.0,0.0,0.0,430253.0,147073.0,75300.0,114736.0,114736.0,0
207037,1800, 36 months,23.4,70.06,E,E1,2 years,RENT,56000.0,Major purchase,0.0,1171,0.0,0.0,0.0,0.0,0.0,0.0,24000.0,1171.0,24000.0,0.0,0.0,0
207064,12000, 36 months,15.02,416.11,C,C3,4 years,RENT,35000.0,Debt consolidation,0.0,6222,2115.6,0.0,416.11,5.0,0.0,0.0,20900.0,9064.0,7000.0,4000.0,4000.0,0
207151,16000, 60 months,15.02,380.81,C,C3,5 years,MORTGAGE,47000.0,Credit card refinancing,0.0,6087,1890.7,0.0,380.81,2.0,0.0,0.0,52840.0,30067.0,13400.0,30203.0,30203.0,0
207217,14650, 60 months,11.55,322.56,B,B4,10+ years,MORTGAGE,53000.0,Credit card refinancing,1.0,11630,1671.26,0.0,322.56,5.0,0.0,0.0,264358.0,24190.0,30500.0,19858.0,19858.0,0
207272,4500, 36 months,23.4,175.14,E,E1,10+ years,MORTGAGE,90000.0,Home improvement,0.0,30669,907.53,0.0,212.82,7.0,0.0,0.0,612988.0,117049.0,53600.0,104888.0,104888.0,0
207349,14400, 36 months,19.92,534.57,D,D3,6 years,RENT,38480.0,Debt consolidation,0.0,5962,2683.64,26.73,561.3,4.0,0.0,0.0,27283.0,19161.0,12100.0,15183.0,15183.0,0
207360,25000, 36 months,15.02,866.88,C,C3,1 year,RENT,105000.0,Debt consolidation,2.0,42667,3425.8,0.0,866.88,1.0,0.0,0.0,46500.0,42667.0,28000.0,0.0,0.0,0
207380,4000, 36 months,11.55,132.0,B,B4,2 years,RENT,35000.0,Debt consolidation,1.0,3806,657.43,0.0,132.0,3.0,0.0,0.0,49807.0,30310.0,19500.0,28407.0,28407.0,0
207389,6000, 36 months,19.92,222.74,D,D3,1 year,RENT,45011.0,Debt consolidation,0.0,9816,468.72,0.0,222.74,2.0,0.0,0.0,49596.0,35116.0,13400.0,35196.0,35196.0,0
207414,4800, 36 months,11.55,158.4,B,B4,10+ years,MORTGAGE,105000.0,Other,0.0,19241,800.84,15.0,173.4,2.0,0.0,0.0,320469.0,26370.0,47100.0,16200.0,16200.0,0
207422,7000, 36 months,7.21,216.82,A,A3,nan,RENT,20000.0,Credit card refinancing,1.0,2586,659.85,15.0,216.82,4.0,0.0,0.0,47583.0,30471.0,14800.0,32383.0,32383.0,0
207436,9000, 36 months,12.73,302.08,B,B5,7 years,MORTGAGE,62000.0,Debt consolidation,0.0,28594,1758.38,0.0,302.08,1.0,0.0,0.0,300098.0,33253.0,24900.0,16227.0,16227.0,0
207516,20500, 60 months,22.35,570.28,D,D5,10+ years,MORTGAGE,115000.0,Debt consolidation,2.0,15245,2800.49,0.0,570.28,4.0,0.0,0.0,391299.0,85645.0,14500.0,108049.0,108049.0,0
207538,15000, 36 months,19.92,556.85,D,D3,1 year,RENT,90000.0,Debt consolidation,0.0,3306,540.25,0.0,556.85,0.0,0.0,0.0,44295.0,31797.0,1500.0,35795.0,35795.0,0
207560,19500, 36 months,12.73,654.5,B,B5,10+ years,RENT,105000.0,Credit card refinancing,0.0,22629,3354.95,0.0,654.5,8.0,0.0,0.0,115939.0,42508.0,21900.0,56839.0,56839.0,0
207577,17600, 60 months,10.47,378.04,B,B2,nan,RENT,66000.0,Debt consolidation,0.0,2006,1113.65,37.8,378.04,0.0,0.0,0.0,558350.0,2006.0,64500.0,0.0,0.0,0
207603,9000, 36 months,24.37,354.85,E,E2,7 years,OWN,120000.0,Credit card refinancing,1.0,4028,342.67,0.0,354.85,3.0,0.0,0.0,23000.0,12092.0,9500.0,10000.0,10000.0,0
207607,22625, 36 months,11.06,741.36,B,B3,8 years,MORTGAGE,225000.0,Home improvement,0.0,28309,2196.28,0.0,741.36,5.0,0.0,0.0,615611.0,100674.0,40300.0,121211.0,121211.0,0
207660,6400, 36 months,11.06,209.71,B,B3,nan,RENT,21000.0,Credit card refinancing,1.0,6180,621.27,0.0,209.71,4.0,0.0,0.0,52205.0,15063.0,28000.0,14905.0,14905.0,0
207671,12000, 36 months,19.92,445.48,D,D3,7 years,RENT,45000.0,Debt consolidation,1.0,8258,2214.12,0.0,445.48,3.0,0.0,0.0,29400.0,18278.0,8700.0,12000.0,12000.0,0
207693,10000, 60 months,22.35,278.19,D,D5,2 years,RENT,26000.0,Credit card refinancing,0.0,3714,1433.37,0.0,278.19,5.0,0.0,0.0,8300.0,3714.0,6800.0,0.0,0.0,0
207775,25000, 60 months,13.56,576.02,C,C1,10+ years,OWN,45000.0,Debt consolidation,0.0,5420,2266.41,0.0,576.02,3.0,0.0,0.0,34078.0,7589.0,10100.0,8678.0,8678.0,0
207930,40000, 60 months,10.47,859.17,B,B2,1 year,MORTGAGE,130000.0,Home improvement,1.0,37320,3390.15,0.0,859.17,6.0,0.0,0.0,246230.0,177966.0,62500.0,147830.0,147830.0,0
207959,24000, 60 months,13.56,552.98,C,C1,10+ years,MORTGAGE,54000.0,Debt consolidation,1.0,0,2837.22,0.0,552.98,11.0,0.0,0.0,182600.0,58776.0,37500.0,64100.0,64100.0,0
207975,20000, 60 months,26.31,602.49,E,E4,4 years,RENT,85000.0,Other,0.0,11646,2953.98,0.0,602.49,3.0,0.0,0.0,81280.0,57060.0,15600.0,65199.0,65199.0,0
208042,11000, 36 months,6.67,338.0,A,A2,1 year,MORTGAGE,96000.0,Debt consolidation,0.0,13082,1681.85,0.0,338.0,8.0,0.0,0.0,281831.0,40903.0,22700.0,32481.0,32481.0,0
208056,40000, 60 months,11.55,880.71,B,B4,10+ years,RENT,69762.0,Debt consolidation,1.0,4063,3471.51,0.0,880.71,6.0,0.0,0.0,32900.0,10055.0,12100.0,10000.0,10000.0,0
208127,17600, 36 months,24.37,693.93,E,E2,2 years,RENT,52000.0,Other,0.0,12503,670.1,0.0,693.93,0.0,0.0,0.0,48500.0,24001.0,18500.0,30000.0,30000.0,0
208191,40000, 60 months,13.56,921.64,C,C1,nan,MORTGAGE,60000.0,Debt consolidation,1.0,10754,3626.29,0.0,1843.28,3.0,0.0,0.0,124600.0,10754.0,18400.0,0.0,0.0,0
208222,11000, 60 months,28.72,347.29,F,F1,10+ years,MORTGAGE,50000.0,Debt consolidation,3.0,18757,659.48,0.0,347.29,4.0,0.0,0.0,114373.0,29015.0,0.0,18100.0,18100.0,0
208246,15000, 60 months,16.91,372.07,C,C5,< 1 year,RENT,50000.0,Credit card refinancing,0.0,18218,1460.1,0.0,372.07,3.0,0.0,0.0,78380.0,19958.0,46600.0,20880.0,20880.0,0
208269,3025, 36 months,15.02,104.9,C,C3,nan,RENT,18000.0,Credit card refinancing,0.0,995,114.85,15.0,119.9,3.0,0.0,0.0,2957.0,1671.0,1000.0,1157.0,1157.0,0
208271,6200, 36 months,26.31,250.83,E,E4,10+ years,RENT,85000.0,Moving and relocation,1.0,1297,483.54,0.0,250.83,3.0,0.0,0.0,25900.0,22070.0,3800.0,21100.0,21100.0,0
208324,6000, 36 months,12.73,201.39,B,B5,8 years,RENT,50000.0,Debt consolidation,0.0,3115,625.68,15.0,30.0,4.0,0.0,0.0,55473.0,39921.0,4800.0,41250.0,41250.0,0
208352,15000, 36 months,13.56,509.47,C,C1,3 years,RENT,35476.0,Debt consolidation,0.0,1635,0.0,0.0,0.0,2.0,0.0,0.0,36917.0,24758.0,5000.0,27817.0,27817.0,0
208381,20000, 60 months,23.4,568.42,E,E1,7 years,MORTGAGE,67000.0,Debt consolidation,2.0,19277,1084.84,0.0,568.42,4.0,0.0,0.0,261732.0,45652.0,15300.0,68894.0,68894.0,0
208405,40000, 36 months,7.21,1238.93,A,A3,< 1 year,MORTGAGE,75000.0,Home improvement,1.0,26879,6162.61,0.0,1238.93,6.0,0.0,0.0,435215.0,42067.0,87000.0,18277.0,18277.0,0
208422,25000, 36 months,10.08,807.62,B,B1,2 years,MORTGAGE,105000.0,Credit card refinancing,0.0,47312,779.62,0.0,807.62,7.0,0.0,0.0,591564.0,56937.0,103700.0,10000.0,10000.0,0
208441,18500, 36 months,7.21,573.01,A,A3,7 years,MORTGAGE,55000.0,Debt consolidation,0.0,6750,2885.05,0.0,573.01,10.0,0.0,0.0,192676.0,60151.0,42900.0,70426.0,70426.0,0
208445,5000, 36 months,20.89,188.1,D,D4,10+ years,OWN,40000.0,Debt consolidation,0.0,15532,740.79,0.0,188.1,8.0,0.0,0.0,49612.0,25393.0,26100.0,13412.0,13412.0,0
208463,10000, 60 months,29.69,321.64,F,F2,< 1 year,RENT,35100.0,Debt consolidation,2.0,23821,610.29,0.0,321.64,2.0,0.0,0.0,46690.0,35084.0,27400.0,17790.0,17790.0,0
